"ID","State","StateID","StateText","TimeIn","TimeUserAck","TimePLCAck","MessageID","MessageText","Occur","GroupID","GroupText","Priority","Parameter1","Parameter2","Group","Class","HistoricalID","HasNotes","SortBuffer","TimeInUTC"
"62","0","$362","","2022-03-10 18:36:52","1899-12-30 00:00:00","2022-03-10 18:36:53","$4161","Jog-mode / Jog-button activated","1","$4138","Operation","310","CP:.VC_MX_006_MH_JogButton","20000624","24","6","7652","False","","2022-03-10 15:36:52"
"61","0","$362","","2022-03-10 18:36:53","1899-12-30 00:00:00","2022-03-10 18:36:53","$4160","Jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_Jog","20000623","24","6","7653","False","","2022-03-10 15:36:53"
"62","4","$360","","2022-03-10 18:36:53","1899-12-30 00:00:00","1899-12-30 00:00:00","$4161","Jog-mode / Jog-button activated","1","$4138","Operation","310","CP:.VC_MX_006_MH_JogButton","20000624","24","6","7654","False","","2022-03-10 15:36:53"
"61","4","$360","","2022-03-10 18:36:53","1899-12-30 00:00:00","1899-12-30 00:00:00","$4160","Jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_Jog","20000623","24","6","7655","False","","2022-03-10 15:36:53"
"62","0","$362","","2022-03-10 18:36:53","1899-12-30 00:00:00","2022-03-10 18:36:53","$4161","Jog-mode / Jog-button activated","1","$4138","Operation","310","CP:.VC_MX_006_MH_JogButton","20000624","24","6","7656","False","","2022-03-10 15:36:53"
"61","0","$362","","2022-03-10 18:36:53","1899-12-30 00:00:00","2022-03-10 18:36:57","$4160","Jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_Jog","20000623","24","6","7657","False","","2022-03-10 15:36:53"
"65","4","$360","","2022-03-10 18:36:57","1899-12-30 00:00:00","1899-12-30 00:00:00","$4164","Ready for jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_SetUpReady","20000627","24","6","7658","False","","2022-03-10 15:36:57"
"65","0","$362","","2022-03-10 18:36:57","1899-12-30 00:00:00","2022-03-10 18:37:26","$4164","Ready for jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_SetUpReady","20000627","24","6","7659","False","","2022-03-10 15:36:57"
"62","4","$360","","2022-03-10 18:37:26","1899-12-30 00:00:00","1899-12-30 00:00:00","$4161","Jog-mode / Jog-button activated","1","$4138","Operation","310","CP:.VC_MX_006_MH_JogButton","20000624","24","6","7660","False","","2022-03-10 15:37:26"
"61","4","$360","","2022-03-10 18:37:27","1899-12-30 00:00:00","1899-12-30 00:00:00","$4160","Jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_Jog","20000623","24","6","7661","False","","2022-03-10 15:37:27"
"62","0","$362","","2022-03-10 18:37:26","1899-12-30 00:00:00","2022-03-10 18:37:27","$4161","Jog-mode / Jog-button activated","1","$4138","Operation","310","CP:.VC_MX_006_MH_JogButton","20000624","24","6","7662","False","","2022-03-10 15:37:26"
"61","0","$362","","2022-03-10 18:37:27","1899-12-30 00:00:00","2022-03-10 18:37:28","$4160","Jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_Jog","20000623","24","6","7663","False","","2022-03-10 15:37:27"
"62","4","$360","","2022-03-10 18:37:28","1899-12-30 00:00:00","1899-12-30 00:00:00","$4161","Jog-mode / Jog-button activated","1","$4138","Operation","310","CP:.VC_MX_006_MH_JogButton","20000624","24","6","7664","False","","2022-03-10 15:37:28"
"61","4","$360","","2022-03-10 18:37:29","1899-12-30 00:00:00","1899-12-30 00:00:00","$4160","Jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_Jog","20000623","24","6","7665","False","","2022-03-10 15:37:29"
"62","0","$362","","2022-03-10 18:37:28","1899-12-30 00:00:00","2022-03-10 18:37:29","$4161","Jog-mode / Jog-button activated","1","$4138","Operation","310","CP:.VC_MX_006_MH_JogButton","20000624","24","6","7666","False","","2022-03-10 15:37:28"
"61","0","$362","","2022-03-10 18:37:29","1899-12-30 00:00:00","2022-03-10 18:37:30","$4160","Jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_Jog","20000623","24","6","7667","False","","2022-03-10 15:37:29"
"62","4","$360","","2022-03-10 18:37:30","1899-12-30 00:00:00","1899-12-30 00:00:00","$4161","Jog-mode / Jog-button activated","1","$4138","Operation","310","CP:.VC_MX_006_MH_JogButton","20000624","24","6","7668","False","","2022-03-10 15:37:30"
"61","4","$360","","2022-03-10 18:37:33","1899-12-30 00:00:00","1899-12-30 00:00:00","$4160","Jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_Jog","20000623","24","6","7669","False","","2022-03-10 15:37:33"
"62","0","$362","","2022-03-10 18:37:30","1899-12-30 00:00:00","2022-03-10 18:37:33","$4161","Jog-mode / Jog-button activated","1","$4138","Operation","310","CP:.VC_MX_006_MH_JogButton","20000624","24","6","7670","False","","2022-03-10 15:37:30"
"61","0","$362","","2022-03-10 18:37:33","1899-12-30 00:00:00","2022-03-10 18:37:33","$4160","Jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_Jog","20000623","24","6","7671","False","","2022-03-10 15:37:33"
"62","4","$360","","2022-03-10 18:37:33","1899-12-30 00:00:00","1899-12-30 00:00:00","$4161","Jog-mode / Jog-button activated","1","$4138","Operation","310","CP:.VC_MX_006_MH_JogButton","20000624","24","6","7672","False","","2022-03-10 15:37:33"
"61","4","$360","","2022-03-10 18:37:34","1899-12-30 00:00:00","1899-12-30 00:00:00","$4160","Jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_Jog","20000623","24","6","7673","False","","2022-03-10 15:37:34"
"62","0","$362","","2022-03-10 18:37:33","1899-12-30 00:00:00","2022-03-10 18:37:34","$4161","Jog-mode / Jog-button activated","1","$4138","Operation","310","CP:.VC_MX_006_MH_JogButton","20000624","24","6","7674","False","","2022-03-10 15:37:33"
"61","0","$362","","2022-03-10 18:37:34","1899-12-30 00:00:00","2022-03-10 18:37:37","$4160","Jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_Jog","20000623","24","6","7675","False","","2022-03-10 15:37:34"
"65","4","$360","","2022-03-10 18:37:37","1899-12-30 00:00:00","1899-12-30 00:00:00","$4164","Ready for jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_SetUpReady","20000627","24","6","7676","False","","2022-03-10 15:37:37"
"65","0","$362","","2022-03-10 18:37:37","1899-12-30 00:00:00","2022-03-10 18:37:38","$4164","Ready for jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_SetUpReady","20000627","24","6","7677","False","","2022-03-10 15:37:37"
"62","4","$360","","2022-03-10 18:37:38","1899-12-30 00:00:00","1899-12-30 00:00:00","$4161","Jog-mode / Jog-button activated","1","$4138","Operation","310","CP:.VC_MX_006_MH_JogButton","20000624","24","6","7678","False","","2022-03-10 15:37:38"
"71","4","$356","","2022-03-10 18:37:38","1899-12-30 00:00:00","1899-12-30 00:00:00","$4170","Axle synchronisation active","1","$4138","Operation","490","CP:.VC_MX_006_MW_Synchronlauf","20000635","24","5","7679","False","","2022-03-10 15:37:38"
"71","0","$358","","2022-03-10 18:37:38","1899-12-30 00:00:00","2022-03-10 18:37:38","$4170","Axle synchronisation active","1","$4138","Operation","490","CP:.VC_MX_006_MW_Synchronlauf","20000635","24","5","7680","False","","2022-03-10 15:37:38"
"61","4","$360","","2022-03-10 18:37:39","1899-12-30 00:00:00","1899-12-30 00:00:00","$4160","Jog-mode","1","$4138","Operation","310","CP:.VC_MX_006_MH_Jog","20000623","24","6","7681","False","","2022-03-10 15:37:39"
